Timestamp,Container,CPU_Perc,Host_CPU_Perc,Mem_Usage,Mem_Limit,Mem_Perc,Host_Mem_Usage,Host_Mem_Total,Host_Mem_Perc,Net_Input,Net_Output,Block_Input,Block_Output,GPU_Count,GPU_Util_Max,GPU_Mem_Used,GPU_Mem_Total,GPU_Mem_Perc
2026-05-20 14:40:23.590,mswa-bench,101.52%,2.52%,112.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.768,vllm-server,0.64%,2.54%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.768,mswa-bench,88.12%,2.54%,112.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.923,vllm-server,0.69%,2.81%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.923,mswa-bench,101.09%,2.81%,112.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.079,vllm-server,0.74%,2.91%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.079,mswa-bench,116.47%,2.91%,113.2MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.258,vllm-server,0.64%,2.54%,2.249GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.258,mswa-bench,98.86%,2.54%,113.2MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.434,vllm-server,0.81%,2.41%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.434,mswa-bench,100.29%,2.41%,113.2MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.609,vllm-server,0.69%,2.58%,2.249GiB,1007GiB,0.22%,15.52GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.609,mswa-bench,96.37%,2.58%,113.2MiB,1007GiB,0.01%,15.52GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.780,vllm-server,0.71%,2.58%,2.249GiB,1007GiB,0.22%,15.53GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.780,mswa-bench,113.16%,2.58%,113.2MiB,1007GiB,0.01%,15.53GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.971,vllm-server,0.58%,2.37%,2.249GiB,1007GiB,0.22%,15.54GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:24.971,mswa-bench,92.77%,2.37%,113.2MiB,1007GiB,0.01%,15.54GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.145,vllm-server,0.70%,2.52%,2.249GiB,1007GiB,0.22%,15.54GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.145,mswa-bench,97.01%,2.52%,113.2MiB,1007GiB,0.01%,15.54GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.315,vllm-server,0.83%,2.49%,2.249GiB,1007GiB,0.22%,15.54GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.315,mswa-bench,103.84%,2.49%,113.2MiB,1007GiB,0.01%,15.54GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.489,vllm-server,0.75%,3.15%,2.249GiB,1007GiB,0.22%,15.55GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.489,mswa-bench,108.83%,3.15%,113.1MiB,1007GiB,0.01%,15.55GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.679,vllm-server,0.60%,2.89%,2.249GiB,1007GiB,0.22%,15.55GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.679,mswa-bench,82.43%,2.89%,113.2MiB,1007GiB,0.01%,15.55GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.834,vllm-server,0.75%,2.73%,2.249GiB,1007GiB,0.22%,15.55GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:25.834,mswa-bench,110.85%,2.73%,113.1MiB,1007GiB,0.01%,15.55GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.007,vllm-server,0.68%,2.61%,2.249GiB,1007GiB,0.22%,15.56GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.007,mswa-bench,102.33%,2.61%,113.1MiB,1007GiB,0.01%,15.56GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.184,vllm-server,0.79%,2.58%,2.249GiB,1007GiB,0.22%,15.56GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.184,mswa-bench,109.59%,2.58%,113MiB,1007GiB,0.01%,15.56GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.375,vllm-server,0.75%,2.61%,2.249GiB,1007GiB,0.22%,15.56GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.375,mswa-bench,90.20%,2.61%,113.1MiB,1007GiB,0.01%,15.56GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.547,vllm-server,0.72%,2.55%,2.249GiB,1007GiB,0.22%,15.56GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.547,mswa-bench,100.49%,2.55%,113.1MiB,1007GiB,0.01%,15.56GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.719,vllm-server,0.75%,2.62%,2.249GiB,1007GiB,0.22%,15.56GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.719,mswa-bench,100.55%,2.62%,113.1MiB,1007GiB,0.01%,15.56GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.892,vllm-server,0.77%,2.63%,2.249GiB,1007GiB,0.22%,15.56GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:26.892,mswa-bench,100.35%,2.63%,113.1MiB,1007GiB,0.01%,15.56GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.065,vllm-server,0.67%,2.45%,2.249GiB,1007GiB,0.22%,15.56GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.065,mswa-bench,104.54%,2.45%,113.1MiB,1007GiB,0.01%,15.56GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.245,vllm-server,0.66%,2.61%,2.249GiB,1007GiB,0.22%,15.57GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.245,mswa-bench,95.69%,2.61%,113.1MiB,1007GiB,0.01%,15.57GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.416,vllm-server,0.74%,2.49%,2.249GiB,1007GiB,0.22%,15.58GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.416,mswa-bench,101.20%,2.49%,113.1MiB,1007GiB,0.01%,15.58GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.587,vllm-server,0.70%,2.37%,2.249GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.587,mswa-bench,100.50%,2.37%,113MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.759,vllm-server,0.72%,2.80%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.759,mswa-bench,111.92%,2.80%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.952,vllm-server,0.60%,2.36%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:27.952,mswa-bench,91.85%,2.36%,113.1MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.125,vllm-server,0.88%,3.08%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.125,mswa-bench,99.80%,3.08%,113.1MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.301,vllm-server,0.78%,3.21%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.301,mswa-bench,98.48%,3.21%,113.1MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.472,vllm-server,0.64%,2.56%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.472,mswa-bench,101.15%,2.56%,113.1MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.643,vllm-server,0.73%,2.48%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.643,mswa-bench,103.00%,2.48%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.819,vllm-server,0.66%,2.73%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.819,mswa-bench,88.50%,2.73%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.976,vllm-server,0.73%,2.61%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:28.976,mswa-bench,110.56%,2.61%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.147,vllm-server,0.71%,2.64%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.147,mswa-bench,102.98%,2.64%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.323,vllm-server,0.86%,2.67%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.323,mswa-bench,100.69%,2.67%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.499,vllm-server,0.72%,2.76%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.499,mswa-bench,100.93%,2.76%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.675,vllm-server,0.73%,2.66%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.675,mswa-bench,97.95%,2.66%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.849,vllm-server,0.73%,2.61%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:29.849,mswa-bench,101.25%,2.61%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.021,vllm-server,0.68%,2.55%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.021,mswa-bench,100.41%,2.55%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.194,vllm-server,0.64%,2.46%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.194,mswa-bench,102.78%,2.46%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.371,vllm-server,0.71%,2.47%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.371,mswa-bench,99.84%,2.47%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.544,vllm-server,0.72%,2.53%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.544,mswa-bench,99.94%,2.53%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.719,vllm-server,0.83%,2.87%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.719,mswa-bench,101.18%,2.87%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.895,vllm-server,0.63%,3.37%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:30.895,mswa-bench,97.90%,3.37%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.067,vllm-server,0.64%,2.63%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.067,mswa-bench,100.51%,2.63%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.239,vllm-server,0.84%,2.55%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.239,mswa-bench,99.87%,2.55%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.413,vllm-server,0.64%,2.53%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.413,mswa-bench,90.68%,2.53%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.566,vllm-server,0.75%,2.46%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.566,mswa-bench,115.87%,2.46%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.744,vllm-server,0.78%,2.71%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.744,mswa-bench,99.04%,2.71%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.917,vllm-server,0.64%,2.63%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:31.917,mswa-bench,99.98%,2.63%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.090,vllm-server,0.60%,2.45%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.090,mswa-bench,102.31%,2.45%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.265,vllm-server,0.88%,2.67%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.265,mswa-bench,87.08%,2.67%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.419,vllm-server,0.84%,2.74%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.419,mswa-bench,114.30%,2.74%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.594,vllm-server,0.72%,2.52%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.594,mswa-bench,99.14%,2.52%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.768,vllm-server,0.60%,2.70%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.768,mswa-bench,87.83%,2.70%,113MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.919,vllm-server,0.81%,2.59%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:32.919,mswa-bench,113.77%,2.59%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.093,vllm-server,0.55%,2.60%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.093,mswa-bench,90.73%,2.60%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.248,vllm-server,0.65%,2.54%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.248,mswa-bench,100.52%,2.54%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.405,vllm-server,0.90%,3.89%,2.249GiB,1007GiB,0.22%,15.63GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.405,mswa-bench,115.65%,3.89%,113.1MiB,1007GiB,0.01%,15.63GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.585,vllm-server,0.68%,3.03%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.585,mswa-bench,95.84%,3.03%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.755,vllm-server,0.67%,2.40%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.755,mswa-bench,104.31%,2.40%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.931,vllm-server,0.66%,2.49%,2.249GiB,1007GiB,0.22%,15.63GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:33.931,mswa-bench,100.77%,2.49%,113.1MiB,1007GiB,0.01%,15.63GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.106,vllm-server,0.61%,2.59%,2.249GiB,1007GiB,0.22%,15.63GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.106,mswa-bench,100.76%,2.59%,113.1MiB,1007GiB,0.01%,15.63GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.283,vllm-server,0.64%,2.48%,2.249GiB,1007GiB,0.22%,15.63GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.283,mswa-bench,98.05%,2.48%,113.1MiB,1007GiB,0.01%,15.63GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.457,vllm-server,0.70%,2.60%,2.249GiB,1007GiB,0.22%,15.63GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.457,mswa-bench,89.95%,2.60%,113.1MiB,1007GiB,0.01%,15.63GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
